# Input,DiseaseName,DiseaseID,GeneSymbol,GeneID,DiseaseCategories,DirectEvidence,OmimIDs,PubMedIDs
mesh:d056486,Chemical and Drug Induced Liver Injury,MESH:D056486,USP5,8078,Digestive system disease,marker/mechanism,,25231249
mesh:d056486,Chemical and Drug Induced Liver Injury,MESH:D056486,UST5R,171398,Digestive system disease,marker/mechanism,,25226513
mesh:d056486,Chemical and Drug Induced Liver Injury,MESH:D056486,VEGFA,7422,Digestive system disease,marker/mechanism,,25231249
mesh:d056486,Chemical and Drug Induced Liver Injury,MESH:D056486,VIM,7431,Digestive system disease,marker/mechanism,,25226513
mesh:d056486,Chemical and Drug Induced Liver Injury,MESH:D056486,VWF,7450,Digestive system disease,marker/mechanism,,28527913
mesh:d056486,Chemical and Drug Induced Liver Injury,MESH:D056486,WASL,8976,Digestive system disease,marker/mechanism,,25226513
mesh:d056486,Chemical and Drug Induced Liver Injury,MESH:D056486,XYLB,9942,Digestive system disease,marker/mechanism,,25231249
mesh:d056486,Chemical and Drug Induced Liver Injury,MESH:D056486,ZDHHC23,254887,Digestive system disease,marker/mechanism,,25226513
mesh:d043171,Chromosomal Instability,MESH:D043171,AURKA,6790,Pathology (process),marker/mechanism,,24976383
mesh:d043171,Chromosomal Instability,MESH:D043171,CKAP5,9793,Pathology (process),marker/mechanism,,24976383
mesh:d043171,Chromosomal Instability,MESH:D043171,KIF11,3832,Pathology (process),marker/mechanism,,17974955
mesh:d043171,Chromosomal Instability,MESH:D043171,LXN,56925,Pathology (process),marker/mechanism,,25341047
mesh:d043171,Chromosomal Instability,MESH:D043171,PPP2R2A,5520,Pathology (process),therapeutic,,25772433
mesh:d043171,Chromosomal Instability,MESH:D043171,PPP2R5C,5527,Pathology (process),marker/mechanism,,25772433
mesh:d043171,Chromosomal Instability,MESH:D043171,PPP2R5E,5529,Pathology (process),therapeutic,,25772433
mesh:d043171,Chromosomal Instability,MESH:D043171,RPS3,6188,Pathology (process),marker/mechanism,,25341047
mesh:d000013,Congenital Abnormalities,MESH:D000013,COL8A1,1295,Congenital abnormality,marker/mechanism,,19035365
mesh:d000013,Congenital Abnormalities,MESH:D000013,DLL3,10683,Congenital abnormality,marker/mechanism,,17849441
mesh:d000013,Congenital Abnormalities,MESH:D000013,EYA1,2138,Congenital abnormality,marker/mechanism,,10471511
mesh:d000013,Congenital Abnormalities,MESH:D000013,FMR1,2332,Congenital abnormality,marker/mechanism,,20425835
mesh:d000013,Congenital Abnormalities,MESH:D000013,FOLR1,2348,Congenital abnormality,marker/mechanism,,20235221
mesh:d000013,Congenital Abnormalities,MESH:D000013,GRK2,156,Congenital abnormality,marker/mechanism,,17008600
mesh:d000013,Congenital Abnormalities,MESH:D000013,KLF4,9314,Congenital abnormality,marker/mechanism,,20439457
mesh:d000013,Congenital Abnormalities,MESH:D000013,NOTCH1,4851,Congenital abnormality,marker/mechanism,,17849441
mesh:d000013,Congenital Abnormalities,MESH:D000013,SALL1,6299,Congenital abnormality,marker/mechanism,,20127799
mesh:d000013,Congenital Abnormalities,MESH:D000013,SIX1,6495,Congenital abnormality,marker/mechanism,,12834866
mesh:d000013,Congenital Abnormalities,MESH:D000013,SLC31A1,1317,Congenital abnormality,marker/mechanism,,11391004
mesh:d000013,Congenital Abnormalities,MESH:D000013,TXN,7295,Congenital abnormality,therapeutic,,31310794
mesh:d003924,"Diabetes Mellitus, Type 2",MESH:D003924,A,50518,Endocrine system disease|Metabolic disease,marker/mechanism,,8146154
mesh:d003924,"Diabetes Mellitus, Type 2",MESH:D003924,ABCC8,6833,Endocrine system disease|Metabolic disease,marker/mechanism,125853,22209866|9568693
mesh:d003924,"Diabetes Mellitus, Type 2",MESH:D003924,ADAMTS9,56999,Endocrine system disease|Metabolic disease,marker/mechanism,,18372903|23967108
mesh:d003924,"Diabetes Mellitus, Type 2",MESH:D003924,ADCY5,111,Endocrine system disease|Metabolic disease,marker/mechanism,,20081858|23202124
mesh:d003924,"Diabetes Mellitus, Type 2",MESH:D003924,ADIPOQ,9370,Endocrine system disease|Metabolic disease,marker/mechanism,,12114044|12354786|15734870
mesh:d003924,"Diabetes Mellitus, Type 2",MESH:D003924,AKT1,207,Endocrine system disease|Metabolic disease,marker/mechanism,,31626838
mesh:d003924,"Diabetes Mellitus, Type 2",MESH:D003924,AKT2,208,Endocrine system disease|Metabolic disease,marker/mechanism,125853,
mesh:d003924,"Diabetes Mellitus, Type 2",MESH:D003924,AP3S2,10239,Endocrine system disease|Metabolic disease,marker/mechanism,,21874001
mesh:d003924,"Diabetes Mellitus, Type 2",MESH:D003924,ATF3,467,Endocrine system disease|Metabolic disease,marker/mechanism,,16123366
mesh:d003924,"Diabetes Mellitus, Type 2",MESH:D003924,ATP2A2,488,Endocrine system disease|Metabolic disease,marker/mechanism,,16123366
mesh:d003924,"Diabetes Mellitus, Type 2",MESH:D003924,ATP2A3,489,Endocrine system disease|Metabolic disease,marker/mechanism,,16123366
mesh:d003924,"Diabetes Mellitus, Type 2",MESH:D003924,AUTS2,26053,Endocrine system disease|Metabolic disease,marker/mechanism,,30718926
mesh:d003924,"Diabetes Mellitus, Type 2",MESH:D003924,BAX,581,Endocrine system disease|Metabolic disease,marker/mechanism,,31626838
mesh:d003924,"Diabetes Mellitus, Type 2",MESH:D003924,BCL2,596,Endocrine system disease|Metabolic disease,marker/mechanism,,16959961|31626838
mesh:d003924,"Diabetes Mellitus, Type 2",MESH:D003924,BCL2L1,598,Endocrine system disease|Metabolic disease,marker/mechanism,,16959961
mesh:d003924,"Diabetes Mellitus, Type 2",MESH:D003924,BCL2L11,10018,Endocrine system disease|Metabolic disease,marker/mechanism,,28869590
mesh:d003924,"Diabetes Mellitus, Type 2",MESH:D003924,BHMT,635,Endocrine system disease|Metabolic disease,marker/mechanism,,23665415
mesh:d003924,"Diabetes Mellitus, Type 2",MESH:D003924,BRAF,673,Endocrine system disease|Metabolic disease,marker/mechanism,,28869590
mesh:d003924,"Diabetes Mellitus, Type 2",MESH:D003924,C2CD4A,145741,Endocrine system disease|Metabolic disease,marker/mechanism,,20818381
mesh:d003924,"Diabetes Mellitus, Type 2",MESH:D003924,C2CD4B,388125,Endocrine system disease|Metabolic disease,marker/mechanism,,20818381
mesh:d003924,"Diabetes Mellitus, Type 2",MESH:D003924,C3,718,Endocrine system disease|Metabolic disease,marker/mechanism,,20504758
mesh:d003924,"Diabetes Mellitus, Type 2",MESH:D003924,CAPN10,11132,Endocrine system disease|Metabolic disease,marker/mechanism,,23349674
mesh:d003924,"Diabetes Mellitus, Type 2",MESH:D003924,CASP3,836,Endocrine system disease|Metabolic disease,marker/mechanism,,15531508
mesh:d003924,"Diabetes Mellitus, Type 2",MESH:D003924,CASP8,841,Endocrine system disease|Metabolic disease,marker/mechanism,,15531508
mesh:d003924,"Diabetes Mellitus, Type 2",MESH:D003924,CAT,847,Endocrine system disease|Metabolic disease,marker/mechanism|therapeutic,,15111504|15531508
mesh:d003924,"Diabetes Mellitus, Type 2",MESH:D003924,CBS,875,Endocrine system disease|Metabolic disease,marker/mechanism,,23665415
mesh:d003924,"Diabetes Mellitus, Type 2",MESH:D003924,CCDC92,80212,Endocrine system disease|Metabolic disease,marker/mechanism,,28869590
mesh:d003924,"Diabetes Mellitus, Type 2",MESH:D003924,CCND2,894,Endocrine system disease|Metabolic disease,marker/mechanism,,24464100
mesh:d003924,"Diabetes Mellitus, Type 2",MESH:D003924,CD36,948,Endocrine system disease|Metabolic disease,marker/mechanism,,31626838
mesh:d003924,"Diabetes Mellitus, Type 2",MESH:D003924,CDKAL1,54901,Endocrine system disease|Metabolic disease,marker/mechanism,,17460697|23104008|23202124
mesh:d003924,"Diabetes Mellitus, Type 2",MESH:D003924,CDO1,1036,Endocrine system disease|Metabolic disease,marker/mechanism,,23665415
mesh:d003924,"Diabetes Mellitus, Type 2",MESH:D003924,CISD2,493856,Endocrine system disease|Metabolic disease,marker/mechanism,,28869590
mesh:d003924,"Diabetes Mellitus, Type 2",MESH:D003924,CMIP,80790,Endocrine system disease|Metabolic disease,marker/mechanism,,28869590
mesh:d003924,"Diabetes Mellitus, Type 2",MESH:D003924,CNKSR2,22866,Endocrine system disease|Metabolic disease,marker/mechanism,,30718926
mesh:d003924,"Diabetes Mellitus, Type 2",MESH:D003924,CPT1A,1374,Endocrine system disease|Metabolic disease,marker/mechanism,,16123366
mesh:d003924,"Diabetes Mellitus, Type 2",MESH:D003924,CYBA,1535,Endocrine system disease|Metabolic disease,marker/mechanism,,15531508
mesh:d003924,"Diabetes Mellitus, Type 2",MESH:D003924,CYP1A2,1544,Endocrine system disease|Metabolic disease,marker/mechanism,,22244987
mesh:d003924,"Diabetes Mellitus, Type 2",MESH:D003924,CYP3A2,266682,Endocrine system disease|Metabolic disease,marker/mechanism,,22244987
mesh:d003924,"Diabetes Mellitus, Type 2",MESH:D003924,CYP3A23-3A1,25642,Endocrine system disease|Metabolic disease,marker/mechanism,,22244987
mesh:d003924,"Diabetes Mellitus, Type 2",MESH:D003924,DGKD,8527,Endocrine system disease|Metabolic disease,marker/mechanism,,30718926
mesh:d003924,"Diabetes Mellitus, Type 2",MESH:D003924,ECE1,1889,Endocrine system disease|Metabolic disease,marker/mechanism,,16387788
mesh:d003924,"Diabetes Mellitus, Type 2",MESH:D003924,EDN1,1906,Endocrine system disease|Metabolic disease,marker/mechanism,,16387788
mesh:d003924,"Diabetes Mellitus, Type 2",MESH:D003924,EDNRA,1909,Endocrine system disease|Metabolic disease,marker/mechanism,,16387788
mesh:d003924,"Diabetes Mellitus, Type 2",MESH:D003924,EDNRB,1910,Endocrine system disease|Metabolic disease,marker/mechanism,,16387788
mesh:d003924,"Diabetes Mellitus, Type 2",MESH:D003924,EGFR,1956,Endocrine system disease|Metabolic disease,marker/mechanism,,22238402
mesh:d003924,"Diabetes Mellitus, Type 2",MESH:D003924,ENPP1,5167,Endocrine system disease|Metabolic disease,marker/mechanism,125853,
mesh:d003924,"Diabetes Mellitus, Type 2",MESH:D003924,EPC2,26122,Endocrine system disease|Metabolic disease,marker/mechanism,,30718926
mesh:d003924,"Diabetes Mellitus, Type 2",MESH:D003924,ETS1,2113,Endocrine system disease|Metabolic disease,marker/mechanism,,30718926
mesh:d003924,"Diabetes Mellitus, Type 2",MESH:D003924,FAM234A,83986,Endocrine system disease|Metabolic disease,marker/mechanism,,28869590
mesh:d003924,"Diabetes Mellitus, Type 2",MESH:D003924,FAS,355,Endocrine system disease|Metabolic disease,marker/mechanism,,16123366
mesh:d003924,"Diabetes Mellitus, Type 2",MESH:D003924,FGF21,26291,Endocrine system disease|Metabolic disease,therapeutic,,26797127
mesh:d003924,"Diabetes Mellitus, Type 2",MESH:D003924,FTO,79068,Endocrine system disease|Metabolic disease,marker/mechanism,,23104008
mesh:d003924,"Diabetes Mellitus, Type 2",MESH:D003924,GCG,2641,Endocrine system disease|Metabolic disease,marker/mechanism,,23466488
mesh:d003924,"Diabetes Mellitus, Type 2",MESH:D003924,GCK,2645,Endocrine system disease|Metabolic disease,marker/mechanism,125853,15102714|15161764|16123366|20081858
mesh:d003924,"Diabetes Mellitus, Type 2",MESH:D003924,GCKR,2646,Endocrine system disease|Metabolic disease,marker/mechanism,,20081858
mesh:d003924,"Diabetes Mellitus, Type 2",MESH:D003924,GCLC,2729,Endocrine system disease|Metabolic disease,therapeutic,,32715377
mesh:d003924,"Diabetes Mellitus, Type 2",MESH:D003924,GCLM,2730,Endocrine system disease|Metabolic disease,therapeutic,,32715377
mesh:d003924,"Diabetes Mellitus, Type 2",MESH:D003924,GLIS3,169792,Endocrine system disease|Metabolic disease,marker/mechanism,,22158537
mesh:d003924,"Diabetes Mellitus, Type 2",MESH:D003924,GLP1R,2740,Endocrine system disease|Metabolic disease,marker/mechanism,,30718926
mesh:d003924,"Diabetes Mellitus, Type 2",MESH:D003924,GNB3,2784,Endocrine system disease|Metabolic disease,marker/mechanism,,12511541
mesh:d003924,"Diabetes Mellitus, Type 2",MESH:D003924,GP2,2813,Endocrine system disease|Metabolic disease,marker/mechanism,,30718926
mesh:d003924,"Diabetes Mellitus, Type 2",MESH:D003924,GPD2,2820,Endocrine system disease|Metabolic disease,marker/mechanism,125853,16123366
mesh:d003924,"Diabetes Mellitus, Type 2",MESH:D003924,GPX1,2876,Endocrine system disease|Metabolic disease,marker/mechanism,,16123366|23795780
mesh:d003924,"Diabetes Mellitus, Type 2",MESH:D003924,GRB14,2888,Endocrine system disease|Metabolic disease,marker/mechanism,,21874001
mesh:d003924,"Diabetes Mellitus, Type 2",MESH:D003924,GSTM1,2944,Endocrine system disease|Metabolic disease,marker/mechanism,,22652274
mesh:d003924,"Diabetes Mellitus, Type 2",MESH:D003924,HBA1,3039,Endocrine system disease|Metabolic disease,marker/mechanism,,16632892
mesh:d003924,"Diabetes Mellitus, Type 2",MESH:D003924,HECTD4,283450,Endocrine system disease|Metabolic disease,marker/mechanism,,35713687
mesh:d003924,"Diabetes Mellitus, Type 2",MESH:D003924,HHEX,3087,Endocrine system disease|Metabolic disease,marker/mechanism,,23104008
mesh:d003924,"Diabetes Mellitus, Type 2",MESH:D003924,HK1,3098,Endocrine system disease|Metabolic disease,marker/mechanism,,16123366
mesh:d003924,"Diabetes Mellitus, Type 2",MESH:D003924,HLA-DRB5,3127,Endocrine system disease|Metabolic disease,marker/mechanism,,28869590
mesh:d003924,"Diabetes Mellitus, Type 2",MESH:D003924,HMG20A,10363,Endocrine system disease|Metabolic disease,marker/mechanism,,21874001
mesh:d003924,"Diabetes Mellitus, Type 2",MESH:D003924,HMGA1,3159,Endocrine system disease|Metabolic disease,marker/mechanism,125853,23512162
mesh:d003924,"Diabetes Mellitus, Type 2",MESH:D003924,HMOX1,3162,Endocrine system disease|Metabolic disease,marker/mechanism|therapeutic,,12136229|16123366|16959961
mesh:d003924,"Diabetes Mellitus, Type 2",MESH:D003924,HNF1A,6927,Endocrine system disease|Metabolic disease,marker/mechanism,125853,28869590
mesh:d003924,"Diabetes Mellitus, Type 2",MESH:D003924,HNF1B,6928,Endocrine system disease|Metabolic disease,marker/mechanism|therapeutic,125853,17603485
mesh:d003924,"Diabetes Mellitus, Type 2",MESH:D003924,HNF4A,3172,Endocrine system disease|Metabolic disease,marker/mechanism,125853,17317762|21874001|22158537
mesh:d003924,"Diabetes Mellitus, Type 2",MESH:D003924,HP,3240,Endocrine system disease|Metabolic disease,marker/mechanism,,16506275
mesh:d003924,"Diabetes Mellitus, Type 2",MESH:D003924,HPX,3263,Endocrine system disease|Metabolic disease,marker/mechanism,,16506275
mesh:d003924,"Diabetes Mellitus, Type 2",MESH:D003924,IAPP,3375,Endocrine system disease|Metabolic disease,marker/mechanism,,16123366|23793354
mesh:d003924,"Diabetes Mellitus, Type 2",MESH:D003924,ICAM1,3383,Endocrine system disease|Metabolic disease,marker/mechanism,,24513509
mesh:d003924,"Diabetes Mellitus, Type 2",MESH:D003924,ID1,3397,Endocrine system disease|Metabolic disease,marker/mechanism,,16123366
mesh:d003924,"Diabetes Mellitus, Type 2",MESH:D003924,IGF2BP2,10644,Endocrine system disease|Metabolic disease,marker/mechanism,125853,
mesh:d003924,"Diabetes Mellitus, Type 2",MESH:D003924,IL13RA1,3597,Endocrine system disease|Metabolic disease,marker/mechanism,,30718926
mesh:d003924,"Diabetes Mellitus, Type 2",MESH:D003924,IL6,3569,Endocrine system disease|Metabolic disease,marker/mechanism,125853,
mesh:d003924,"Diabetes Mellitus, Type 2",MESH:D003924,INPPL1,3636,Endocrine system disease|Metabolic disease,marker/mechanism,,12086927|25635986
mesh:d003924,"Diabetes Mellitus, Type 2",MESH:D003924,INS,3630,Endocrine system disease|Metabolic disease,marker/mechanism|therapeutic,,11522680|11978674|15531508|16259526|16519038|21680998|21779873|23349674|3511099|7573102
mesh:d003924,"Diabetes Mellitus, Type 2",MESH:D003924,INS1,16333,Endocrine system disease|Metabolic disease,marker/mechanism,,19586609
mesh:d003924,"Diabetes Mellitus, Type 2",MESH:D003924,IRS1,3667,Endocrine system disease|Metabolic disease,marker/mechanism,125853,10430617|12679424|15688983|19734900|28869590|8104271|8723689
mesh:d003924,"Diabetes Mellitus, Type 2",MESH:D003924,IRS2,8660,Endocrine system disease|Metabolic disease,marker/mechanism,125853,
mesh:d003924,"Diabetes Mellitus, Type 2",MESH:D003924,ITGA1,3672,Endocrine system disease|Metabolic disease,marker/mechanism,,30718926
mesh:d003924,"Diabetes Mellitus, Type 2",MESH:D003924,ITLN1,55600,Endocrine system disease|Metabolic disease,marker/mechanism,,23555749
mesh:d003924,"Diabetes Mellitus, Type 2",MESH:D003924,JADE2,23338,Endocrine system disease|Metabolic disease,marker/mechanism,,28869590
mesh:d003924,"Diabetes Mellitus, Type 2",MESH:D003924,JAZF1,221895,Endocrine system disease|Metabolic disease,marker/mechanism,,18372903
mesh:d003924,"Diabetes Mellitus, Type 2",MESH:D003924,KCNJ11,3767,Endocrine system disease|Metabolic disease,marker/mechanism,,16123366|22209866
mesh:d003924,"Diabetes Mellitus, Type 2",MESH:D003924,KCNK16,83795,Endocrine system disease|Metabolic disease,marker/mechanism,,22158537
mesh:d003924,"Diabetes Mellitus, Type 2",MESH:D003924,KCNQ1,3784,Endocrine system disease|Metabolic disease,marker/mechanism,,18711366|18711367|26551672
mesh:d003924,"Diabetes Mellitus, Type 2",MESH:D003924,KCNU1,157855,Endocrine system disease|Metabolic disease,marker/mechanism,,28869590
